MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20021001,High Plains,16.41,10.23,8.24,16,37.64,11.49,10/1/2002,10/7/2002,2
20021001,West,5.18,17.07,17.94,24.43,29.15,6.23,10/1/2002,10/7/2002,2
20020924,High Plains,21.4,6.07,11.03,13.61,36.05,11.83,9/24/2002,9/30/2002,2
20020924,West,6.99,13.3,17.34,25.37,30.19,6.81,9/24/2002,9/30/2002,2
20020917,High Plains,20.82,6.53,10.97,12.63,36.28,12.76,9/17/2002,9/23/2002,2
20020917,West,7.09,13.27,16.6,25.52,29.24,8.28,9/17/2002,9/23/2002,2
20020910,High Plains,19.91,7.38,10.82,11.16,35.88,14.85,9/10/2002,9/16/2002,2
20020910,West,7.39,12.83,15.17,26.78,28.31,9.51,9/10/2002,9/16/2002,2
20020903,High Plains,19.73,8.3,7.86,10.27,33.93,19.91,9/3/2002,9/9/2002,2
20020903,West,8.12,12.83,15.14,24.14,28.96,10.81,9/3/2002,9/9/2002,2
20020827,High Plains,21.03,6.61,7.14,6.56,36.1,22.55,8/27/2002,9/2/2002,2
20020827,West,7.94,12.63,15.7,22.04,31.7,9.99,8/27/2002,9/2/2002,2
20020820,High Plains,20.22,5.75,7.22,7.43,35.97,23.41,8/20/2002,8/26/2002,2
20020820,West,8.03,12.46,17.29,21.27,31.03,9.91,8/20/2002,8/26/2002,2
20020813,High Plains,20.02,5.92,5.22,7.6,37.8,23.44,8/13/2002,8/19/2002,2
20020813,West,7.65,12.54,18.58,20.55,30.78,9.91,8/13/2002,8/19/2002,2
20020806,High Plains,12.81,9.65,6.95,9.14,37.84,23.61,8/6/2002,8/12/2002,2
20020806,West,8.73,10.44,18.08,22.56,30.28,9.92,8/6/2002,8/12/2002,2
20020730,High Plains,12.24,9.9,8.27,9.1,42.94,17.54,7/30/2002,8/5/2002,2
20020730,West,8.84,10.71,18.17,22.81,29.15,10.31,7/30/2002,8/5/2002,2
20020723,High Plains,13.3,7.1,10.65,22.84,32.27,13.83,7/23/2002,7/29/2002,2
20020723,West,10.52,10.16,18.42,15.64,31.63,13.63,7/23/2002,7/29/2002,2
20020716,High Plains,16.36,10.61,12.24,23.22,26.5,11.08,7/16/2002,7/22/2002,2
20020716,West,10.9,10.75,17.86,16.72,30.87,12.9,7/16/2002,7/22/2002,2
20020709,High Plains,15.75,11.46,13.4,22.18,26.24,10.96,7/9/2002,7/15/2002,2
20020709,West,12.03,12.87,17.34,16.12,28.77,12.88,7/9/2002,7/15/2002,2
20020702,High Plains,15.1,12.31,11.84,23.78,26.81,10.16,7/2/2002,7/8/2002,2
20020702,West,12.08,12.52,16.77,17.58,28.91,12.13,7/2/2002,7/8/2002,2
20020625,High Plains,19.47,14.18,12.8,21.16,29.56,2.82,6/25/2002,7/1/2002,2
20020625,West,12.55,13.94,16.22,18.27,31.36,7.66,6/25/2002,7/1/2002,2
20020618,High Plains,18.2,13.51,17.66,22.24,25.67,2.73,6/18/2002,6/24/2002,2
20020618,West,15.39,12.84,16.23,19.47,30.46,5.62,6/18/2002,6/24/2002,2
20020611,High Plains,20.91,18.79,15.68,15.46,27.27,1.89,6/11/2002,6/17/2002,2
20020611,West,15.69,15.39,15.86,19,28.81,5.26,6/11/2002,6/17/2002,2
20020604,High Plains,18.66,23.2,13.27,15.82,27.21,1.85,6/4/2002,6/10/2002,2
20020604,West,15.28,15.06,16.54,18.36,27.9,6.86,6/4/2002,6/10/2002,2
20020528,High Plains,16.63,29.05,9.04,14.32,29.08,1.87,5/28/2002,6/3/2002,2
20020528,West,15.88,16.54,12.82,17.97,29.87,6.92,5/28/2002,6/3/2002,2
20020521,High Plains,21,22.89,10.24,14.54,31.34,0,5/21/2002,5/27/2002,2
20020521,West,20.31,12.66,12.59,19.79,33.1,1.55,5/21/2002,5/27/2002,2
20020514,High Plains,15.22,22.82,14.18,17.14,30.64,0,5/14/2002,5/20/2002,2
20020514,West,20.32,11.58,12.85,20.72,32.89,1.64,5/14/2002,5/20/2002,2
20020507,High Plains,5.09,24.46,20.94,27.75,21.76,0,5/7/2002,5/13/2002,2
20020507,West,20.49,11.63,12.19,32.34,21.78,1.56,5/7/2002,5/13/2002,2
20020430,High Plains,5.81,30.89,18.29,23.4,21.61,0,4/30/2002,5/6/2002,2
20020430,West,20.32,11.55,12.71,32.1,22.61,0.71,4/30/2002,5/6/2002,2
20020423,High Plains,3.96,32.53,19.09,25.29,19.13,0,4/23/2002,4/29/2002,2
20020423,West,20.8,11.51,14.47,36.11,17.11,0,4/23/2002,4/29/2002,2
20020416,High Plains,0.31,34.2,29.83,25.47,10.2,0,4/16/2002,4/22/2002,2
20020416,West,20.8,13.43,18.28,36.85,10.64,0,4/16/2002,4/22/2002,2
20020409,High Plains,1.18,39.04,28.89,24.94,5.96,0,4/9/2002,4/15/2002,2
20020409,West,19.33,16.09,22.45,34.2,7.93,0,4/9/2002,4/15/2002,2
20020402,High Plains,0.95,41.98,26.8,25.9,4.37,0,4/2/2002,4/8/2002,2
20020402,West,19.34,17.28,24.25,31.82,7.31,0,4/2/2002,4/8/2002,2
20020326,High Plains,6.37,42.69,22.74,23.44,4.76,0,3/26/2002,4/1/2002,2
20020326,West,19.17,18.65,30.84,23.77,7.57,0,3/26/2002,4/1/2002,2
20020319,High Plains,9.96,42.7,21.18,20.63,5.54,0,3/19/2002,3/25/2002,2
20020319,West,19.44,19.5,37.42,15.65,7.99,0,3/19/2002,3/25/2002,2
20020312,High Plains,10.11,41.7,21.56,22.34,4.29,0,3/12/2002,3/18/2002,2
20020312,West,17.28,15.99,40.14,19.33,7.25,0,3/12/2002,3/18/2002,2
20020305,High Plains,13.04,39.49,29.17,13.7,4.6,0,3/5/2002,3/11/2002,2
20020305,West,16.81,29.76,32.05,13.91,7.47,0,3/5/2002,3/11/2002,2
20020226,High Plains,12.35,41.29,29.92,11.68,4.75,0,2/26/2002,3/4/2002,2
20020226,West,17,29.53,30.37,15.46,7.64,0,2/26/2002,3/4/2002,2
20020219,High Plains,18.89,37.79,30.24,8.43,4.65,0,2/19/2002,2/25/2002,2
20020219,West,18.59,27.99,31.28,14.56,7.58,0,2/19/2002,2/25/2002,2
20020212,High Plains,18.78,43.28,24.76,8.43,4.75,0,2/12/2002,2/18/2002,2
20020212,West,18.34,31.71,27.7,14.64,7.6,0,2/12/2002,2/18/2002,2
20020205,High Plains,20.51,42.98,23.36,8.52,4.64,0,2/5/2002,2/11/2002,2
20020205,West,23.26,31.26,22.37,15.37,7.74,0,2/5/2002,2/11/2002,2
20020129,High Plains,22.98,45.55,19.14,7.82,4.51,0,1/29/2002,2/4/2002,2
20020129,West,24.84,32.6,19.69,15.31,7.56,0,1/29/2002,2/4/2002,2
20020122,High Plains,23.27,46.51,17.93,6.91,5.38,0,1/22/2002,1/28/2002,2
20020122,West,22.95,32.8,18.63,17.17,8.45,0,1/22/2002,1/28/2002,2
20020115,High Plains,23.67,46.31,17.79,6.78,5.44,0,1/15/2002,1/21/2002,2
20020115,West,24.63,30.46,19.03,17.38,8.5,0,1/15/2002,1/21/2002,2
20020108,High Plains,27.08,42.55,18.1,6.81,5.46,0,1/8/2002,1/14/2002,2
20020108,West,29.55,23.26,17.04,21.2,8.95,0,1/8/2002,1/14/2002,2
20020101,High Plains,36.4,35.13,17.74,5.26,5.46,0,1/1/2002,1/7/2002,2
20020101,West,29.08,18.52,15.51,21.8,15.1,0,1/1/2002,1/7/2002,2
20011225,High Plains,38.3,34.78,16.12,5.35,5.46,0,12/25/2001,12/31/2001,2
20011225,West,28.26,18.31,15.63,22.74,15.06,0,12/25/2001,12/31/2001,2
20011218,High Plains,38.42,36.07,14.72,4.64,6.14,0,12/18/2001,12/24/2001,2
20011218,West,25.85,18.5,16.55,22.31,16.79,0,12/18/2001,12/24/2001,2
20011211,High Plains,38.26,37.15,13.86,4.58,6.14,0,12/11/2001,12/17/2001,2
20011211,West,24.54,20.2,15.54,21.1,18.61,0,12/11/2001,12/17/2001,2
20011204,High Plains,38.51,39.19,11.17,4.91,6.22,0,12/4/2001,12/10/2001,2
20011204,West,23.97,19.88,15.42,21.56,19.16,0,12/4/2001,12/10/2001,2
20011127,High Plains,42.69,40.77,5.61,2.76,8.17,0,11/27/2001,12/3/2001,2
20011127,West,22.22,20.57,13.31,18.74,25.17,0,11/27/2001,12/3/2001,2
20011120,High Plains,32.33,50.33,6.28,2.89,8.17,0,11/20/2001,11/26/2001,2
20011120,West,20.32,20.1,15.19,18.88,25.52,0,11/20/2001,11/26/2001,2
20011113,High Plains,32.31,50.31,6.51,2.71,8.17,0,11/13/2001,11/19/2001,2
20011113,West,20.07,19.81,15.21,19.31,25.6,0,11/13/2001,11/19/2001,2
20011106,High Plains,43.54,40.42,5.17,2.71,8.17,0,11/6/2001,11/12/2001,2
20011106,West,20.11,20.22,15.03,19.04,25.6,0,11/6/2001,11/12/2001,2
20011030,High Plains,46.68,37.32,5.13,2.71,8.17,0,10/30/2001,11/5/2001,2
20011030,West,23.22,18.33,14.3,18.89,25.26,0,10/30/2001,11/5/2001,2
20011023,High Plains,50.82,34.52,3.71,2.78,8.17,0,10/23/2001,10/29/2001,2
20011023,West,26.51,16.61,12.56,18.95,25.37,0,10/23/2001,10/29/2001,2
20011016,High Plains,58.59,26.75,3.71,2.78,8.17,0,10/16/2001,10/22/2001,2
20011016,West,26.55,17.05,12.09,18.95,25.37,0,10/16/2001,10/22/2001,2
20011009,High Plains,58.21,27.13,3.71,2.78,8.17,0,10/9/2001,10/15/2001,2
20011009,West,27.01,16.08,12.83,18.72,25.37,0,10/9/2001,10/15/2001,2
20011002,High Plains,62.21,23.13,3.71,2.78,8.17,0,10/2/2001,10/8/2001,2
20011002,West,27.16,15.92,12.83,19.63,24.45,0,10/2/2001,10/8/2001,2
20010925,High Plains,65.74,19.6,3.71,2.76,8.19,0,9/25/2001,10/1/2001,2
20010925,West,27.96,15.44,12.51,20.29,23.8,0,9/25/2001,10/1/2001,2
20010918,High Plains,61.1,24.16,3.79,2.76,8.19,0,9/18/2001,9/24/2001,2
20010918,West,27.73,15.67,12.51,20.34,23.75,0,9/18/2001,9/24/2001,2
20010911,High Plains,46.29,38.51,4.25,2.76,8.19,0,9/11/2001,9/17/2001,2
20010911,West,27.24,16.34,12.34,20.34,23.75,0,9/11/2001,9/17/2001,2
20010904,High Plains,57.55,26.78,4.72,2.6,8.35,0,9/4/2001,9/10/2001,2
20010904,West,37.06,11.51,8.99,19.9,22.54,0,9/4/2001,9/10/2001,2
20010828,High Plains,69.04,15.83,4.13,2.79,8.21,0,8/28/2001,9/3/2001,2
20010828,West,38.66,10.65,8.91,20.47,21.31,0,8/28/2001,9/3/2001,2
20010821,High Plains,72.33,11.65,6.99,2.18,6.85,0,8/21/2001,8/27/2001,2
20010821,West,39.91,10.01,10.62,21.5,17.95,0,8/21/2001,8/27/2001,2
20010814,High Plains,69.83,15.16,4.59,5.63,4.78,0,8/14/2001,8/20/2001,2
20010814,West,40.64,12.12,10.23,24.66,12.35,0,8/14/2001,8/20/2001,2
20010807,High Plains,67.61,18.12,4.13,5.37,4.77,0,8/7/2001,8/13/2001,2
20010807,West,39.88,12.77,11.89,23.27,12.18,0,8/7/2001,8/13/2001,2
20010731,High Plains,71.72,14.28,3.87,5.37,4.77,0,7/31/2001,8/6/2001,2
20010731,West,40.32,11.56,12.2,23.44,12.47,0,7/31/2001,8/6/2001,2
20010724,High Plains,65.57,21.34,3.83,7.47,1.79,0,7/24/2001,7/30/2001,2
20010724,West,40.33,11.87,12.21,27.16,8.43,0,7/24/2001,7/30/2001,2
20010717,High Plains,68.75,18.43,3.56,7.47,1.79,0,7/17/2001,7/23/2001,2
20010717,West,40.6,11.55,11.16,28.26,8.43,0,7/17/2001,7/23/2001,2
20010710,High Plains,65.75,20.62,4.19,8.78,0.66,0,7/10/2001,7/16/2001,2
20010710,West,40.12,12.11,11.41,28.41,7.94,0,7/10/2001,7/16/2001,2
20010703,High Plains,63.3,22.8,4.36,8.92,0.62,0,7/3/2001,7/9/2001,2
20010703,West,27.53,24.43,9.93,29.83,8.28,0,7/3/2001,7/9/2001,2
20010626,High Plains,71.71,17.26,6.97,4.06,0,0,6/26/2001,7/2/2001,2
20010626,West,31.28,22.01,13.53,30.63,2.55,0,6/26/2001,7/2/2001,2
20010619,High Plains,77.45,15.41,4.97,2.17,0,0,6/19/2001,6/25/2001,2
20010619,West,33.13,24.25,14.26,26.61,1.75,0,6/19/2001,6/25/2001,2
20010612,High Plains,80,10.24,7.53,2.23,0,0,6/12/2001,6/18/2001,2
20010612,West,41.27,14,21.6,21.18,1.95,0,6/12/2001,6/18/2001,2
20010605,High Plains,85.72,6.77,5.76,1.75,0,0,6/5/2001,6/11/2001,2
20010605,West,45.44,12.49,19.33,20.79,1.95,0,6/5/2001,6/11/2001,2
20010529,High Plains,85.74,6.61,5.9,1.75,0,0,5/29/2001,6/4/2001,2
20010529,West,49.01,11.23,17.3,20.39,2.07,0,5/29/2001,6/4/2001,2
20010522,High Plains,85.74,6.61,5.9,1.75,0,0,5/22/2001,5/28/2001,2
20010522,West,49.01,11.23,18.66,19,2.1,0,5/22/2001,5/28/2001,2
20010515,High Plains,85.68,6.67,5.9,1.75,0,0,5/15/2001,5/21/2001,2
20010515,West,49.01,11.23,18.66,19,2.1,0,5/15/2001,5/21/2001,2
20010508,High Plains,86.26,8.21,4.43,1.1,0,0,5/8/2001,5/14/2001,2
20010508,West,49.45,12.33,18.74,18.98,0.5,0,5/8/2001,5/14/2001,2
20010501,High Plains,85.52,8.95,4.43,1.1,0,0,5/1/2001,5/7/2001,2
20010501,West,49.44,12.34,18.74,18.85,0.62,0,5/1/2001,5/7/2001,2
20010424,High Plains,83.33,11.14,4.43,1.1,0,0,4/24/2001,4/30/2001,2
20010424,West,49.11,13.05,18.36,18.85,0.62,0,4/24/2001,4/30/2001,2
20010417,High Plains,80.52,13.96,4.43,1.1,0,0,4/17/2001,4/23/2001,2
20010417,West,48.39,13.77,18.36,18.85,0.62,0,4/17/2001,4/23/2001,2
20010410,High Plains,76.46,18.01,4.43,1.1,0,0,4/10/2001,4/16/2001,2
20010410,West,48.74,13.64,18.15,18.85,0.62,0,4/10/2001,4/16/2001,2
20010403,High Plains,73.82,20.75,4.34,1.1,0,0,4/3/2001,4/9/2001,2
20010403,West,47.1,17.11,16.32,18.85,0.62,0,4/3/2001,4/9/2001,2
20010327,High Plains,73.72,17.35,7.26,1.68,0,0,3/27/2001,4/2/2001,2
20010327,West,48.88,14.72,19.28,17.12,0,0,3/27/2001,4/2/2001,2
20010320,High Plains,73.72,17.35,7.26,1.68,0,0,3/20/2001,3/26/2001,2
20010320,West,48.88,14.72,19.28,17.12,0,0,3/20/2001,3/26/2001,2
20010313,High Plains,73.48,18.08,6.77,1.68,0,0,3/13/2001,3/19/2001,2
20010313,West,49.86,15.51,19.19,15.44,0,0,3/13/2001,3/19/2001,2
20010306,High Plains,76.58,14.97,8.44,0,0,0,3/6/2001,3/12/2001,2
20010306,West,51,14.36,31.35,3.28,0,0,3/6/2001,3/12/2001,2
20010227,High Plains,76.01,15.52,8.47,0,0,0,2/27/2001,3/5/2001,2
20010227,West,51,15.65,30.37,2.97,0,0,2/27/2001,3/5/2001,2
20010220,High Plains,72.61,18.52,8.87,0,0,0,2/20/2001,2/26/2001,2
20010220,West,54.07,13.11,29.85,2.97,0,0,2/20/2001,2/26/2001,2
20010213,High Plains,72.76,18.06,9.18,0,0,0,2/13/2001,2/19/2001,2
20010213,West,53.36,13.66,30.01,2.97,0,0,2/13/2001,2/19/2001,2
20010206,High Plains,68.54,27.13,3.39,0.95,0,0,2/6/2001,2/12/2001,2
20010206,West,54.29,38.57,4.22,2.92,0,0,2/6/2001,2/12/2001,2
20010130,High Plains,66.19,29.47,3.39,0.95,0,0,1/30/2001,2/5/2001,2
20010130,West,56.29,36.57,4.22,2.92,0,0,1/30/2001,2/5/2001,2
20010123,High Plains,57.43,36.68,4.22,1.67,0,0,1/23/2001,1/29/2001,2
20010123,West,55.45,37.46,4.18,2.72,0.2,0,1/23/2001,1/29/2001,2
20010116,High Plains,73.07,22.29,3.91,0.73,0,0,1/16/2001,1/22/2001,2
20010116,West,78.4,14.51,4.37,2.53,0.2,0,1/16/2001,1/22/2001,2
20010109,High Plains,73.07,22.29,2.07,2.56,0,0,1/9/2001,1/15/2001,2
20010109,West,73.51,19.39,4.37,2.53,0.2,0,1/9/2001,1/15/2001,2
20010102,High Plains,67.31,28.06,2.07,2.56,0,0,1/2/2001,1/8/2001,2
20010102,West,78.09,14.82,4.37,2.53,0.2,0,1/2/2001,1/8/2001,2
20001226,High Plains,67.31,28.1,2.03,2.56,0,0,12/26/2000,1/1/2001,2
20001226,West,82.21,10.7,4.37,2.52,0.2,0,12/26/2000,1/1/2001,2
20001219,High Plains,62.81,31.9,3.12,2.18,0,0,12/19/2000,12/25/2000,2
20001219,West,80.33,12.03,5.04,2.39,0.2,0,12/19/2000,12/25/2000,2
20001212,High Plains,59.21,34.93,4.11,1.76,0,0,12/12/2000,12/18/2000,2
20001212,West,78.19,14.24,4.98,2.39,0.2,0,12/12/2000,12/18/2000,2
20001205,High Plains,57.11,37.03,4.31,1.56,0,0,12/5/2000,12/11/2000,2
20001205,West,77.06,15.37,5.06,2.31,0.2,0,12/5/2000,12/11/2000,2
20001128,High Plains,53.34,40.88,3.84,1.94,0,0,11/28/2000,12/4/2000,2
20001128,West,73.9,18.52,4.96,2.42,0.2,0,11/28/2000,12/4/2000,2
20001121,High Plains,53.52,40.7,3.84,1.94,0,0,11/21/2000,11/27/2000,2
20001121,West,73.87,18.54,4.96,2.42,0.2,0,11/21/2000,11/27/2000,2
20001114,High Plains,52.86,41.42,3.51,2.21,0,0,11/14/2000,11/20/2000,2
20001114,West,74.05,18.72,4.59,2.44,0.2,0,11/14/2000,11/20/2000,2
20001107,High Plains,44.97,48.18,3.62,3.23,0,0,11/7/2000,11/13/2000,2
20001107,West,65.73,25.83,5.64,2.46,0.34,0,11/7/2000,11/13/2000,2
20001031,High Plains,18.88,46.82,28.31,5.04,0.95,0,10/31/2000,11/6/2000,2
20001031,West,54.43,29.33,11.29,4.6,0.34,0,10/31/2000,11/6/2000,2
20001024,High Plains,13.04,46.97,26.83,10.08,3.08,0,10/24/2000,10/30/2000,2
20001024,West,41.06,34.57,17.75,6.28,0.34,0,10/24/2000,10/30/2000,2
20001017,High Plains,23.37,37.95,21.52,14.48,2.68,0,10/17/2000,10/23/2000,2
20001017,West,42.62,32.69,17.27,7.19,0.22,0,10/17/2000,10/23/2000,2
20001010,High Plains,28.54,33.72,18.58,18.27,0.89,0,10/10/2000,10/16/2000,2
20001010,West,36.8,31.45,20.61,9.84,1.29,0,10/10/2000,10/16/2000,2
20001003,High Plains,26.37,35.68,18.68,18.38,0.89,0,10/3/2000,10/9/2000,2
20001003,West,36.28,30.61,21.63,10.18,1.3,0,10/3/2000,10/9/2000,2
20000926,High Plains,25.22,41.03,18.24,15.17,0.35,0,9/26/2000,10/2/2000,2
20000926,West,38.65,32.39,18.18,9.49,1.3,0,9/26/2000,10/2/2000,2
20000919,High Plains,26.71,34.11,19.51,16.61,3.06,0,9/19/2000,9/25/2000,2
20000919,West,40.97,31.64,16.88,9.92,0.6,0,9/19/2000,9/25/2000,2
20000912,High Plains,29.93,32.8,23.09,11.62,2.56,0,9/12/2000,9/18/2000,2
20000912,West,41.21,31.87,18.52,7.96,0.44,0,9/12/2000,9/18/2000,2
20000905,High Plains,32.21,38.68,19.81,7.83,1.48,0,9/5/2000,9/11/2000,2
20000905,West,37.65,36.01,18.63,7.29,0.43,0,9/5/2000,9/11/2000,2
20000829,High Plains,44.29,29.41,17.67,7.15,1.48,0,8/29/2000,9/4/2000,2
20000829,West,29.8,38.76,23.29,7.72,0.43,0,8/29/2000,9/4/2000,2
20000822,High Plains,53.21,23.6,15.87,6,1.32,0,8/22/2000,8/28/2000,2
20000822,West,36.51,35.7,20.37,7.41,0,0,8/22/2000,8/28/2000,2
20000815,High Plains,46.07,30.63,15.63,6.35,1.32,0,8/15/2000,8/21/2000,2
20000815,West,33.22,41.44,18.67,6.67,0,0,8/15/2000,8/21/2000,2
20000808,High Plains,46.95,32.75,15.14,4.15,1.01,0,8/8/2000,8/14/2000,2
20000808,West,32.17,47.83,16.48,3.52,0,0,8/8/2000,8/14/2000,2
20000801,High Plains,42.82,35.43,16.21,4.52,1.01,0,8/1/2000,8/7/2000,2
20000801,West,38.07,44.11,15.2,2.62,0,0,8/1/2000,8/7/2000,2
20000725,High Plains,42.1,36.41,15.96,4.52,1.01,0,7/25/2000,7/31/2000,2
20000725,West,39.94,44.16,15.71,0.19,0,0,7/25/2000,7/31/2000,2
20000718,High Plains,38.22,36.42,19,5.08,1.28,0,7/18/2000,7/24/2000,2
20000718,West,43.44,41.15,15.13,0.27,0,0,7/18/2000,7/24/2000,2
20000711,High Plains,37.67,33.18,22.42,5.23,1.49,0,7/11/2000,7/17/2000,2
20000711,West,48.61,35.64,15.46,0.29,0,0,7/11/2000,7/17/2000,2
20000704,High Plains,38.53,37.26,14.84,7.88,1.49,0,7/4/2000,7/10/2000,2
20000704,West,48.08,41.12,10.5,0.3,0,0,7/4/2000,7/10/2000,2
20000627,High Plains,44.58,39.02,6.23,10.18,0,0,6/27/2000,7/3/2000,2
20000627,West,49.98,32.71,11.18,6.13,0,0,6/27/2000,7/3/2000,2
20000620,High Plains,48.3,37.2,4.51,9.64,0.36,0,6/20/2000,6/26/2000,2
20000620,West,53.91,30.62,9.79,4.42,1.25,0,6/20/2000,6/26/2000,2
20000613,High Plains,52.72,34.78,4.67,6.36,1.48,0,6/13/2000,6/19/2000,2
20000613,West,59.05,25.63,9.48,4.49,1.34,0,6/13/2000,6/19/2000,2
20000606,High Plains,70.16,19.5,4.98,4.21,1.15,0,6/6/2000,6/12/2000,2
20000606,West,69.2,16.5,8.47,4.49,1.34,0,6/6/2000,6/12/2000,2
20000530,High Plains,78.34,11.54,4.87,4.64,0.62,0,5/30/2000,6/5/2000,2
20000530,West,73.8,10.16,10.11,4.57,1.36,0,5/30/2000,6/5/2000,2
20000523,High Plains,73.65,15.75,3.36,6.12,1.11,0,5/23/2000,5/29/2000,2
20000523,West,72.97,13.89,8.74,4.4,0,0,5/23/2000,5/29/2000,2
20000516,High Plains,71.9,15.19,6.17,6.74,0,0,5/16/2000,5/22/2000,2
20000516,West,71.77,16.8,7.02,4.4,0,0,5/16/2000,5/22/2000,2
20000509,High Plains,70.73,16.54,6.27,6.45,0,0,5/9/2000,5/15/2000,2
20000509,West,76.2,17.47,4.67,1.66,0,0,5/9/2000,5/15/2000,2
20000502,High Plains,69.17,18.02,6.18,6.63,0,0,5/2/2000,5/8/2000,2
20000502,West,77.23,16.73,4.38,1.66,0,0,5/2/2000,5/8/2000,2
20000425,High Plains,69.33,17.49,5.51,7.67,0,0,4/25/2000,5/1/2000,2
20000425,West,78.13,16.95,3.26,1.66,0,0,4/25/2000,5/1/2000,2
20000418,High Plains,56.54,30.01,3.63,9.82,0,0,4/18/2000,4/24/2000,2
20000418,West,76.48,18.6,3.26,1.66,0,0,4/18/2000,4/24/2000,2
20000411,High Plains,67.44,19.12,4.21,9.23,0,0,4/11/2000,4/17/2000,2
20000411,West,78.67,15.9,3.81,1.62,0,0,4/11/2000,4/17/2000,2
20000404,High Plains,68.94,17.62,2.58,10.86,0,0,4/4/2000,4/10/2000,2
20000404,West,82.07,12.7,3.61,1.62,0,0,4/4/2000,4/10/2000,2
20000328,High Plains,69.38,18.7,4.05,7.87,0,0,3/28/2000,4/3/2000,2
20000328,West,84.62,10.65,3.62,1.1,0,0,3/28/2000,4/3/2000,2
20000321,High Plains,64.78,22.4,4.03,8.79,0,0,3/21/2000,3/27/2000,2
20000321,West,83.16,10.87,4.53,1.45,0,0,3/21/2000,3/27/2000,2
20000314,High Plains,64.12,23.05,4.03,8.79,0,0,3/14/2000,3/20/2000,2
20000314,West,82.98,11.2,5.22,0.6,0,0,3/14/2000,3/20/2000,2
20000307,High Plains,49.69,35.7,5.95,8.66,0,0,3/7/2000,3/13/2000,2
20000307,West,76.08,16.02,7.3,0.6,0,0,3/7/2000,3/13/2000,2
20000229,High Plains,48.1,31.3,11.93,8.66,0,0,2/29/2000,3/6/2000,2
20000229,West,73.38,18.28,7.74,0.61,0,0,2/29/2000,3/6/2000,2
20000222,High Plains,43.04,29.79,17.43,9.74,0,0,2/22/2000,2/28/2000,2
20000222,West,71.22,22.15,6.61,0.01,0,0,2/22/2000,2/28/2000,2
20000215,High Plains,40.66,32.17,17.43,9.74,0,0,2/15/2000,2/21/2000,2
20000215,West,61.2,32.17,6.61,0.01,0,0,2/15/2000,2/21/2000,2
20000208,High Plains,39.12,33.71,17.43,9.74,0,0,2/8/2000,2/14/2000,2
20000208,West,59.67,39.38,0.94,0.01,0,0,2/8/2000,2/14/2000,2
20000201,High Plains,38.19,34.64,17.43,9.74,0,0,2/1/2000,2/7/2000,2
20000201,West,56.94,42.11,0.94,0.01,0,0,2/1/2000,2/7/2000,2
20000125,High Plains,25.5,56.61,9.5,8.4,0,0,1/25/2000,1/31/2000,2
20000125,West,49.76,50.07,0.16,0.01,0,0,1/25/2000,1/31/2000,2
20000118,High Plains,29.55,52.73,9.32,8.4,0,0,1/18/2000,1/24/2000,2
20000118,West,52.42,47.41,0.16,0.01,0,0,1/18/2000,1/24/2000,2
20000111,High Plains,42.85,43.68,5.07,8.4,0,0,1/11/2000,1/17/2000,2
20000111,West,55.28,44.55,0.16,0.01,0,0,1/11/2000,1/17/2000,2
20000104,High Plains,47.23,40.73,6.04,6.01,0,0,1/4/2000,1/10/2000,2
20000104,West,80.42,19.41,0.17,0.01,0,0,1/4/2000,1/10/2000,2
